ds,Weekly_Sales,yhat,dept
2012-05-18,99427.53999999998,104985.43817807832,85
2012-05-25,95683.97000000003,98972.74286930183,85
2012-06-01,89403.91999999997,95309.93151664306,85
2012-06-08,91563.06999999996,101107.4911145655,85
2012-06-15,100763.04000000001,104929.02517414467,85
2012-06-22,94052.05000000003,102132.71562173746,85
2012-06-29,87576.56,98243.29759928345,85
2012-07-06,80643.57000000002,94744.68636030999,85
2012-07-13,87752.46,94685.39316813782,85
2012-07-20,88014.24999999999,100774.4829451708,85
2012-07-27,85156.89,103977.06053798101,85
2012-08-03,88589.65999999997,100122.85795184772,85
2012-08-10,91006.02999999998,100337.98961206342,85
2012-08-17,88754.77999999997,104942.51708428875,85
2012-08-24,90932.25000000004,101665.22403720825,85
2012-08-31,84471.93,94921.2818131839,85
2012-09-07,82710.66000000003,95103.96382003883,85
2012-09-14,79373.02,93936.32884285286,85
2012-09-21,74666.91999999998,86885.51407412082,85
2012-09-28,77374.26999999999,85405.15458692466,85
2012-10-05,78458.58999999995,87825.00053995589,85
2012-10-12,73974.56,84491.59355303444,85
2012-10-19,77988.18999999999,84231.74730805615,85
2012-10-26,78314.82,90445.7057398089,85
2012-01-06,149228.72,149690.1458667572,16
2012-01-13,145588.19000000003,133420.9215558042,16
2012-01-20,184499.33000000005,172638.71823648683,16
2012-01-27,189299.83000000007,224244.4292623981,16
2012-02-03,216309.55999999997,195813.3459374829,16
2012-02-10,235103.41000000006,168922.8598669063,16
2012-02-17,220205.56999999995,233767.7717563117,16
2012-02-24,293763.1099999999,286750.6989575747,16
2012-03-02,390380.4299999999,301216.176730681,16
2012-03-09,478557.2700000001,420926.9099209435,16
2012-03-16,647142.11,594455.6076975276,16
2012-03-23,870885.0199999999,646304.9257130554,16
2012-03-30,919613.5000000001,691623.8249918225,16
2012-04-06,1025526.1000000002,880406.1683614308,16
2012-04-13,974225.2899999999,1017553.0649268458,16
2012-04-20,1068190.16,1001780.0903480272,16
2012-04-27,1043108.77,1078146.574687039,16
2012-05-04,1144906.6299999997,1245902.3726311496,16
2012-05-11,1184534.6099999999,1227541.2706918665,16
2012-05-18,1332103.3800000001,1183617.5555239304,16
2012-05-25,1588675.3199999994,1458493.4949487126,16
2012-06-01,1634627.02,1740903.5692527783,16
2012-06-08,1227767.19,1555603.0807536386,16
2012-06-15,1295393.5600000003,1203430.063300453,16
2012-06-22,1268975.06,1193465.777394382,16
2012-06-29,1125596.2700000003,1333817.8388225543,16
2012-07-06,1314876.7200000002,1232631.9115050382,16
2012-07-13,837879.2500000002,1001095.7487432186,16
2012-07-20,762762.36,868950.547553317,16
2012-07-27,693351.5400000002,788254.9290598824,16
2012-08-03,660847.5300000001,703043.1646274102,16
2012-08-10,610863.1600000001,644338.5245141557,16
2012-08-17,533129.17,568908.3463309082,16
2012-08-24,484832.7899999998,480478.3206930419,16
2012-08-31,468494.81,469630.0875918675,16
2012-09-07,488995.15,478964.6396738408,16
2012-09-14,332335.48000000004,392167.71002766694,16
2012-09-21,310017.8500000001,296898.91165733343,16
2012-09-28,273437.81,296363.5712883545,16
2012-10-05,223274.98000000004,294738.2142934764,16
2012-10-12,202049.88999999998,234403.06625707378,16
2012-10-19,192680.09000000003,205782.39489329816,16
2012-10-26,187242.26999999996,211622.30880973098,16
2012-01-06,1767184.0799999996,1653435.1497916623,72
2012-01-13,1672350.9000000004,1057495.8921000294,72
2012-01-20,1805209.4500000002,2590437.001122146,72
2012-01-27,1789460.6600000001,1149367.9840427337,72
2012-02-03,2548988.1200000006,2698467.7353732935,72
2012-02-10,3234457.900000001,3314942.041112534,72
2012-02-17,2748184.1899999995,2565370.345445532,72
2012-02-24,2430785.4100000006,2416754.2285518465,72
2012-03-02,2309221.6699999995,2718382.5618714215,72
2012-03-09,2080139.1700000009,2078022.8587507235,72
2012-03-16,2059628.9299999995,1752991.0673781557,72
2012-03-23,1710130.9399999995,1875461.7814110934,72
2012-03-30,1615556.5200000005,1606929.0579830282,72
2012-04-06,1815304.8800000004,1569584.3846215722,72
2012-04-13,1705745.3299999998,1707091.0457662228,72
2012-04-20,1661950.0200000003,1714651.6877264085,72
2012-04-27,1572553.3599999999,1350322.369167741,72
2012-05-04,1692860.4900000002,1699988.1774132159,72
2012-05-11,1676422.46,1537022.7462912567,72
2012-05-18,1639642.3999999997,1385945.7293781755,72
2012-05-25,1511355.2299999995,1416099.2306756298,72
2012-06-01,1586113.1400000001,1538518.7469347978,72
2012-06-08,1696784.9500000002,1334767.6021919535,72
2012-06-15,1757046.5699999996,1680642.6543619316,72
2012-06-22,1706866.42,1777051.868793884,72
2012-06-29,1582537.3799999997,1453078.481796959,72
2012-07-06,1729025.88,1550424.5606800052,72
2012-07-13,1585119.2599999998,1471229.5930934395,72
2012-07-20,1618193.5199999998,1579027.5170716147,72
2012-07-27,1616887.7500000002,1385219.846748706,72
2012-08-03,1765062.9600000004,1903955.4402133129,72
2012-08-10,1721078.67,1623075.8550397994,72
2012-08-17,1834522.77,1640998.4056835307,72
2012-08-24,1839276.9099999997,2004232.8796192836,72
2012-08-31,1811727.5699999996,1717122.359030176,72
2012-09-07,1876003.4000000001,1630510.2370136348,72
2012-09-14,1799019.17,1774833.78923185,72
2012-09-21,2102117.85,1586846.1226448156,72
2012-09-28,2072001.9999999998,1255319.122138048,72
2012-10-05,2113424.7499999995,1718762.600067933,72
2012-10-12,1880611.77,1557766.7258990575,72
2012-10-19,1785404.42,1690171.4785412175,72
2012-10-26,1781640.5399999996,1552375.992302428,72
2012-01-06,199086.44,104624.97380790644,32
2012-01-13,185576.0,227198.57562659477,32
2012-01-20,182427.53,109028.29420835001,32
2012-01-27,175492.39,205687.5027832847,32
2012-02-03,236212.45,224110.16740263224,32
2012-02-10,347561.3,348874.84937303595,32
2012-02-17,559312.88,516993.58797706914,32
2012-02-24,254578.02,346188.770195932,32
2012-03-02,248183.76999999996,200704.70427073303,32
2012-03-09,248506.57,283226.3829786721,32
2012-03-16,258765.55,206744.30996987797,32
2012-03-23,242386.33,246985.82631749264,32
2012-03-30,226284.01000000007,183354.4589623718,32
2012-04-06,280658.4800000001,257254.99763194585,32
2012-04-13,260823.82999999996,196991.45884774515,32
2012-04-20,242247.24,250990.3909840634,32
2012-04-27,225585.88,213796.1391089187,32
2012-05-04,262670.37,309940.37701167364,32
2012-05-11,340596.8300000001,394534.25744898,32
2012-05-18,397938.7299999999,290570.55755509087,32
2012-05-25,252868.0400000001,205006.58709058326,32
2012-06-01,259290.71000000005,280089.69672206463,32
2012-06-08,275798.82999999996,238363.90089562087,32
2012-06-15,275367.71,271221.0210310628,32
2012-06-22,291687.56,257956.2057658141,32
2012-06-29,264897.41000000003,266280.99730189843,32
2012-07-06,293574.19999999995,242216.38266548232,32
2012-07-13,252381.86,249102.95039017664,32
2012-07-20,259029.19999999998,225481.37438089013,32
2012-07-27,231300.12999999995,241501.55545940006,32
2012-08-03,246045.25999999998,235762.27631642224,32
2012-08-10,239489.96,244738.2140938451,32
2012-08-17,236229.04000000007,220050.7543074766,32
2012-08-24,234649.67999999993,226471.05786790524,32
2012-08-31,236674.74999999997,214692.1885336747,32
2012-09-07,234785.01999999996,231676.43485743547,32
2012-09-14,219878.87,213963.27615495725,32
2012-09-21,219658.90999999997,208571.2545908593,32
2012-09-28,209023.99000000008,204844.3314000927,32
2012-10-05,224170.50999999995,211196.21661681443,32
2012-10-12,213475.2,209666.85205130675,32
2012-10-19,219760.22000000003,194422.42696401273,32
2012-10-26,210792.27000000002,217675.37006169016,32
2012-01-06,593103.91,430386.8471369636,1
2012-01-13,613081.7099999998,626478.8380764261,1
2012-01-20,660113.12,575344.7186468455,1
2012-01-27,680687.6299999999,682788.9235501799,1
2012-02-03,819746.84,736611.6226743383,1
2012-02-10,1130450.1,1215928.688813757,1
2012-02-17,1779316.0099999995,1433551.6439135266,1
2012-02-24,703530.4800000001,758159.766551027,1
2012-03-02,789334.3899999999,679977.6221126083,1
2012-03-09,790558.7900000002,760390.6920764393,1
2012-03-16,849715.1199999999,791832.5083487028,1
2012-03-23,904195.89,787801.497465615,1
2012-03-30,1170557.9300000002,1385451.6555988577,1
2012-04-06,2492989.9199999995,1546611.0589321163,1
2012-04-13,1508832.27,852619.7410743119,1
2012-04-20,611916.3200000001,1414598.2103471905,1
2012-04-27,602250.63,1147638.274870647,1
2012-05-04,629152.8000000002,698426.4078422906,1
2012-05-11,666154.8400000002,636552.6485005976,1
2012-05-18,648739.4699999999,635702.5684425128,1
2012-05-25,643725.65,610645.1007323315,1
2012-06-01,628090.4899999999,644372.0948227791,1
2012-06-08,667201.6300000002,620614.9471732765,1
2012-06-15,662747.6200000002,657680.7279612273,1
2012-06-22,650481.1799999998,635987.9629996782,1
2012-06-29,642542.41,670835.1322921687,1
2012-07-06,681918.86,646556.2740895683,1
2012-07-13,649298.9500000001,650876.5790658566,1
2012-07-20,656522.5500000002,637985.7290910557,1
2012-07-27,632525.4800000001,633620.1459954511,1
2012-08-03,657372.0499999999,649598.1754069534,1
2012-08-10,645714.2800000001,633970.0364385762,1
2012-08-17,644341.4799999997,624569.7665352006,1
2012-08-24,643308.1699999999,621398.7981795563,1
2012-08-31,649190.5399999999,637330.8925001913,1
2012-09-07,700311.48,676229.0690610294,1
2012-09-14,727323.1100000002,716603.5112998674,1
2012-09-21,740105.8399999999,723257.2965270302,1
2012-09-28,754344.66,747341.021075547,1
2012-10-05,855362.8300000004,838973.2551508377,1
2012-10-12,936707.7799999999,958930.8222704289,1
2012-10-19,1037182.46,1019382.0029903786,1
2012-10-26,1295180.0899999999,1498691.5933825765,1
2012-01-06,14495.270000000002,7780.441216841544,56
2012-01-13,17373.19,13152.335352857946,56
2012-01-20,25428.8,11253.751804196741,56
2012-01-27,26615.93999999999,19636.9028548933,56
2012-02-03,40137.36000000001,31172.730628057092,56
2012-02-10,61538.17,41357.52179761173,56
2012-02-17,89328.03999999998,85664.37710488008,56
2012-02-24,64486.03999999998,75902.24460892976,56
2012-03-02,91295.27000000002,94844.7624733926,56
2012-03-09,132640.19999999998,129671.12447010823,56
2012-03-16,199184.60000000003,181934.49404509933,56
2012-03-23,246485.23,206603.62172366958,56
2012-03-30,283718.65999999986,251252.91480909576,56
2012-04-06,381454.82000000007,312617.0255922618,56
2012-04-13,305054.1000000001,295966.4559377845,56
2012-04-20,339506.33999999997,381627.0103712053,56
2012-04-27,338091.44000000006,338911.131783679,56
2012-05-04,381268.98999999993,445479.2037553577,56
2012-05-11,552285.65,592308.1286256781,56
2012-05-18,678496.56,450101.6037002887,56
2012-05-25,519966.22999999975,483819.23986499256,56
2012-06-01,449653.20999999996,496802.733855234,56
2012-06-08,338271.0600000001,388758.90538211487,56
2012-06-15,286332.73,280503.83224051073,56
2012-06-22,231055.53000000006,224817.58511348692,56
2012-06-29,164066.62000000002,202983.95702215968,56
2012-07-06,125182.79000000005,140070.34680093054,56
2012-07-13,94102.45000000003,99823.52475142037,56
2012-07-20,67719.58999999998,70835.06831673002,56
2012-07-27,47777.62999999999,60884.29866794466,56
2012-08-03,43569.240000000005,53889.25081497425,56
2012-08-10,44382.13999999999,51756.52803776578,56
2012-08-17,48732.80000000001,43077.8360765064,56
2012-08-24,57353.210000000014,50979.44584431482,56
2012-08-31,57918.76,52017.55085290194,56
2012-09-07,70494.62000000002,68603.18616106563,56
2012-09-14,75400.88999999998,70447.26118485931,56
2012-09-21,78102.28,69798.25084289751,56
2012-09-28,72455.33,66140.93365751131,56
2012-10-05,69132.99000000002,64825.65008697509,56
2012-10-12,59038.43999999998,59190.06149481697,56
2012-10-19,44558.83999999999,42747.962846826515,56
2012-10-26,27922.77,28025.974154416457,56
2012-01-06,397126.77999999997,250193.04585959105,55
2012-01-13,297323.08,158984.81300561485,55
2012-01-20,294749.73,378734.3794408545,55
2012-01-27,269589.9799999999,320114.34735575976,55
2012-02-03,353921.68000000005,278363.39653281483,55
2012-02-10,435046.69999999995,472524.9008122265,55
2012-02-17,486656.74000000005,533551.9492921892,55
2012-02-24,420816.47,392823.76191074,55
2012-03-02,385554.21,365200.90062808106,55
2012-03-09,379353.29000000004,419723.55853673734,55
2012-03-16,351631.94,369879.0326590821,55
2012-03-23,304527.11999999994,331474.7202926909,55
2012-03-30,305874.7500000001,369242.41366784176,55
2012-04-06,379285.20999999996,334870.8025663203,55
2012-04-13,321835.52999999997,265608.67353150574,55
2012-04-20,257131.81999999998,292061.9676585385,55
2012-04-27,246087.06,307377.2154182577,55
2012-05-04,248722.7,234667.6462165487,55
2012-05-11,236320.34,214616.4284481612,55
2012-05-18,287471.26000000007,264177.8943719738,55
2012-05-25,262520.17,256395.81639964943,55
2012-06-01,261543.42,230004.94432717148,55
2012-06-08,265214.31000000006,263776.5881641271,55
2012-06-15,255676.36,280345.1541415563,55
2012-06-22,295365.88,257483.86841509264,55
2012-06-29,276895.00999999995,270166.0818578404,55
2012-07-06,269337.22000000003,277134.38645828585,55
2012-07-13,273048.98,231056.62340171673,55
2012-07-20,264627.92,218701.25950702338,55
2012-07-27,238398.52999999997,248138.61410296735,55
2012-08-03,240272.58999999997,231205.91251047552,55
2012-08-10,228438.00999999995,210761.11679147722,55
2012-08-17,236926.23000000007,236797.7111427883,55
2012-08-24,227172.33000000005,220569.98487270478,55
2012-08-31,334337.29,180687.2686728592,55
2012-09-07,265482.49,235073.94760751986,55
2012-09-14,234960.88000000003,291747.01621406665,55
2012-09-21,269700.93,236066.75618732828,55
2012-09-28,274050.03,208170.30607484988,55
2012-10-05,318440.64,265321.3847163487,55
2012-10-12,299685.00000000006,251943.72852033438,55
2012-10-19,272799.68,219591.00291037196,55
2012-10-26,337937.11,318487.60562618566,55
2012-01-06,28983.119999999984,23459.950833347364,28
2012-01-13,27945.98,25054.4786461547,28
2012-01-20,28009.320000000003,24529.60645723478,28
2012-01-27,26627.53000000001,25295.381023115297,28
2012-02-03,28886.330000000005,26205.473757113825,28
2012-02-10,32270.770000000004,26663.34279978026,28
2012-02-17,30428.109999999997,28076.02734427226,28
2012-02-24,29189.46,26396.365893281505,28
2012-03-02,28260.750000000004,26152.71325904989,28
2012-03-09,28353.90000000001,28441.084933123082,28
2012-03-16,26590.610000000004,25218.180523729432,28
2012-03-23,27143.700000000004,25851.076135106312,28
2012-03-30,26350.99,25991.742822392454,28
2012-04-06,29521.230000000014,28268.484095000385,28
2012-04-13,28408.149999999998,23929.740150527097,28
2012-04-20,24157.97999999999,25168.881721171143,28
2012-04-27,22398.76,23758.051588384482,28
2012-05-04,24326.079999999998,23467.608411063477,28
2012-05-11,22732.189999999995,21752.555992193877,28
2012-05-18,22842.49000000001,21140.837989835065,28
2012-05-25,19944.89,18474.938794650807,28
2012-06-01,16350.339999999998,15666.232775637638,28
2012-06-08,18979.94,14177.338648605397,28
2012-06-15,18317.350000000002,14128.10547503111,28
2012-06-22,15926.850000000002,12481.068248496098,28
2012-06-29,15114.770000000002,12015.474100632637,28
2012-07-06,13278.47,10089.107703692505,28
2012-07-13,14376.879999999996,10210.825230017246,28
2012-07-20,14596.609999999999,10589.253000348146,28
2012-07-27,13427.739999999996,9908.11679179374,28
2012-08-03,14157.569999999998,10621.828683898897,28
2012-08-10,14582.87,10331.603542124272,28
2012-08-17,14980.719999999996,10176.401554303127,28
2012-08-24,15327.889999999998,12257.572883965397,28
2012-08-31,15394.359999999999,10696.596006700414,28
2012-09-07,16249.729999999992,13153.884981507425,28
2012-09-14,17566.95,16018.982594869629,28
2012-09-21,20775.56,18239.114145448908,28
2012-09-28,22649.189999999988,19151.481007411705,28
2012-10-05,26555.000000000004,23024.566724447137,28
2012-10-12,29620.169999999995,26394.065918482043,28
2012-10-19,33743.990000000005,27862.818291317148,28
2012-10-26,42645.740000000005,40163.44581585578,28
2012-01-06,39831.51,6745.883510765925,41
2012-01-13,44310.29000000001,46123.92786977574,41
2012-01-20,32662.38,27665.381287478907,41
2012-01-27,38519.21,71342.24464691844,41
2012-02-03,54930.89,70677.65077606587,41
2012-02-10,66817.73,76421.52258394995,41
2012-02-17,56725.56000000001,53118.76870392561,41
2012-02-24,47477.45,54011.98130548182,41
2012-03-02,51353.80999999999,45386.0224846786,41
2012-03-09,65922.14,53441.941964002894,41
2012-03-16,65866.56,47965.63009121381,41
2012-03-23,57699.009999999995,60068.978719899555,41
2012-03-30,53308.33,52248.896607092225,41
2012-04-06,71460.64,68238.4692969485,41
2012-04-13,65920.38999999998,56312.24952074839,41
2012-04-20,52380.37,60941.28038040201,41
2012-04-27,45908.18,49680.50262085334,41
2012-05-04,51901.8,51478.086073979226,41
2012-05-11,50222.76000000001,44311.40206724978,41
2012-05-18,50490.32,45741.965888875384,41
2012-05-25,46880.020000000004,44430.1116216038,41
2012-06-01,46705.4,52547.03283088593,41
2012-06-08,46842.97,47393.410144566435,41
2012-06-15,57261.45000000001,72208.18994206881,41
2012-06-22,59297.89000000001,72615.3495626023,41
2012-06-29,48861.27,49815.97878779333,41
2012-07-06,54434.4,47060.477029013564,41
2012-07-13,50059.52000000002,47936.337898933634,41
2012-07-20,51555.90000000001,43122.370272440865,41
2012-07-27,55122.909999999996,50359.60495576911,41
2012-08-03,62534.04,53534.495490629815,41
2012-08-10,74882.91,68573.62430983859,41
2012-08-17,87895.76999999999,76527.77877300205,41
2012-08-24,91951.30000000002,81918.99413805388,41
2012-08-31,109014.80000000002,92824.50371707883,41
2012-09-07,118019.71000000002,116033.28106035327,41
2012-09-14,127290.43999999999,121119.2921939412,41
2012-09-21,118213.27,120427.04433822361,41
2012-09-28,103628.81000000001,108164.0429913269,41
2012-10-05,109625.89000000001,110499.22191312295,41
2012-10-12,97052.04000000002,111680.14659782946,41
2012-10-19,86492.87000000001,101169.36524846987,41
2012-10-26,89185.93000000001,110999.77102121772,41
2012-01-06,567023.8500000001,3232.2109827380627,7
2012-01-13,463141.6899999999,823334.6023433511,7
2012-01-20,507816.43000000005,207106.28876023146,7
2012-01-27,519165.34,748833.4969521379,7
2012-02-03,653948.97,405047.003164722,7
2012-02-10,754054.9500000001,862487.7771908857,7
2012-02-17,776809.2899999999,606444.4152291808,7
2012-02-24,747392.1100000002,871104.5910361666,7
2012-03-02,715536.6600000001,567225.7827727139,7
2012-03-09,751241.3199999998,857177.7054042403,7
2012-03-16,909116.6300000001,703948.7905891668,7
2012-03-23,887959.9199999999,920612.0441949236,7
2012-03-30,921327.4700000001,823190.0214822034,7
2012-04-06,1323253.0999999996,1120418.8922372528,7
2012-04-13,1071800.68,735064.7187331486,7
2012-04-20,871182.7700000003,1148378.1944136652,7
2012-04-27,841882.2400000003,818168.7251716426,7
2012-05-04,893510.0999999997,937226.0495846658,7
2012-05-11,881205.4299999998,731726.6038111788,7
2012-05-18,902178.7199999997,906346.9320057055,7
2012-05-25,1116668.6999999995,909248.8498053937,7
2012-06-01,1322697.02,1376563.538209943,7
2012-06-08,1169595.73,1161062.29003096,7
2012-06-15,1161920.1399999997,1107562.8078379575,7
2012-06-22,1185908.8800000001,1072120.0833549523,7
2012-06-29,1145894.0099999998,1177880.4087693442,7
2012-07-06,1271680.5100000002,1142685.5520708386,7
2012-07-13,931672.88,986815.5474335916,7
2012-07-20,873833.5300000003,835318.7158120428,7
2012-07-27,807738.0800000001,829775.947414384,7
2012-08-03,802319.9100000003,775886.0583289319,7
2012-08-10,795387.58,779361.6685003275,7
2012-08-17,774881.65,727967.8836856689,7
2012-08-24,804628.6999999998,736557.5922902126,7
2012-08-31,757331.6999999998,704287.8673575907,7
2012-09-07,806026.1599999999,740621.7625198675,7
2012-09-14,758992.7000000002,702299.0272693646,7
2012-09-21,940908.4299999999,631174.6760958282,7
2012-09-28,869829.1100000003,688648.9210980482,7
2012-10-05,923852.41,621585.4779742665,7
2012-10-12,856868.0499999999,738812.6848951644,7
2012-10-19,891808.56,718898.5446909004,7
2012-10-26,919588.42,968167.2391317505,7
2012-01-06,798374.5900000002,398501.47041589004,5
2012-01-13,674954.7700000001,512695.86758599477,5
2012-01-20,697277.01,887957.1213824619,5
2012-01-27,709118.6,674038.3566046376,5
2012-02-03,898702.8300000001,719954.9014669779,5
2012-02-10,1046284.8300000001,1073915.781153218,5
2012-02-17,1450524.7699999996,978689.8043702497,5
2012-02-24,1010537.7499999999,745515.822600215,5
2012-03-02,996680.6199999998,863533.52923281,5
2012-03-09,965070.06,889740.174482607,5
2012-03-16,929594.6500000001,750469.5849215968,5
2012-03-23,811104.7299999997,939593.9103160074,5
2012-03-30,866099.0500000002,1145964.3476079856,5
2012-04-06,1045948.7900000002,880381.2355358903,5
2012-04-13,783557.65,652805.8811500361,5
2012-04-20,615079.5099999998,821530.0386633017,5
2012-04-27,590437.9600000002,842807.3591064018,5
2012-05-04,642450.36,582300.1317264984,5
2012-05-11,649398.53,514748.65112380584,5
2012-05-18,624112.49,582038.2170048276,5
2012-05-25,606566.5200000004,511873.85865567153,5
2012-06-01,610554.73,536054.5348305553,5
2012-06-08,826768.7300000002,702199.5734955426,5
2012-06-15,851362.53,681284.1075279752,5
2012-06-22,734192.1500000003,575977.37294759,5
2012-06-29,705479.1800000002,637173.2408505314,5
2012-07-06,663501.8400000001,636966.8353831866,5
2012-07-13,596908.1400000002,497030.74967072334,5
2012-07-20,628583.8099999998,518814.8686624735,5
2012-07-27,561848.3900000001,617414.1269806095,5
2012-08-03,568948.26,545689.7515580556,5
2012-08-10,636480.1699999999,519431.8276775289,5
2012-08-17,607943.7200000001,609596.4676477693,5
2012-08-24,904942.7000000002,518799.9769286922,5
2012-08-31,711079.3900000002,403095.70584782574,5
2012-09-07,657423.3500000002,556123.2409143823,5
2012-09-14,689356.54,636832.0531598539,5
2012-09-21,716140.7700000001,504157.7881301618,5
2012-09-28,966922.5500000002,621937.7437911958,5
2012-10-05,865522.7,858702.4293685604,5
2012-10-12,792464.8199999998,717324.5051446313,5
2012-10-19,879453.35,617812.544846348,5
2012-10-26,884644.8099999998,894007.0230175495,5
2012-01-06,12947.3,11316.96412134549,48
2012-01-13,14041.0,11714.9590546866,48
2012-01-20,16108.0,18067.537623472046,48
2012-01-27,11432.029999999999,15870.883570616565,48
2012-02-03,15211.05,15644.366875426289,48
2012-02-10,21202.3,21566.439309930305,48
2012-02-17,22274.0,22842.14325264245,48
2012-02-24,24270.0,19452.439605495652,48
2012-03-02,24868.0,19282.247182080424,48
2012-03-09,21433.0,19987.43180076773,48
2012-03-16,22392.3,18283.187614192397,48
2012-03-23,24438.0,18381.35389509134,48
2012-03-30,24614.0,19936.538201743984,48
2012-04-06,23719.99,18504.581131948613,48
2012-04-13,14026.0,16691.249499763566,48
2012-04-20,19267.0,17510.24140251926,48
2012-04-27,21541.0,17564.01354311946,48
2012-05-04,18622.0,16643.37926278478,48
2012-05-11,17782.98,18044.167021915684,48
2012-05-18,12439.0,18805.070259544955,48
2012-05-25,20263.58,16006.64129396471,48
2012-06-01,16311.5,14779.431115453524,48
2012-06-08,16982.0,17586.391788048946,48
2012-06-15,15415.0,19135.788319072602,48
2012-06-22,13622.0,17697.017925048618,48
2012-06-29,15262.0,16508.507385741013,48
2012-07-06,18603.489999999998,15750.530785290057,48
2012-07-13,20720.0,15163.22322716851,48
2012-07-20,18272.0,16611.022194335055,48
2012-07-27,20469.0,18280.14636288496,48
2012-08-03,15385.13,17515.798288498998,48
2012-08-10,20505.0,17404.43359537762,48
2012-08-17,26239.0,20138.493746551736,48
2012-08-24,18128.989999999998,22662.492675562957,48
2012-08-31,30688.0,24344.163579070035,48
2012-09-07,34719.0,26321.87083269442,48
2012-09-14,22941.0,25925.79433032396,48
2012-09-21,44221.0,24018.620670338172,48
2012-09-28,48601.0,26145.99318512771,48
2012-10-05,43293.0,29395.103687917745,48
2012-10-12,43984.0,27347.883923329788,48
2012-10-19,43300.0,25389.32614005338,48
2012-10-26,35957.0,28291.59807749404,48
2012-01-06,41321.09,28718.465074678046,36
2012-01-13,40822.98,50419.24761726846,36
2012-01-20,38554.89,33237.508922925685,36
2012-01-27,34881.58,33032.058117995475,36
2012-02-03,56555.71,45916.60324393687,36
2012-02-10,80435.26999999997,43008.93072869437,36
2012-02-17,66023.73999999999,34319.83784519689,36
2012-02-24,60776.35,41066.82888286268,36
2012-03-02,59045.37,42468.47893420979,36
2012-03-09,61660.89000000001,56742.42318932822,36
2012-03-16,81458.7,77855.64353126039,36
2012-03-23,76621.24,73424.19232800977,36
2012-03-30,75426.92,60194.81362501495,36
2012-04-06,90972.78,71916.15507297273,36
2012-04-13,66094.31,62611.381414633724,36
2012-04-20,65444.979999999996,69994.17538090084,36
2012-04-27,66833.44,58022.63509372148,36
2012-05-04,64205.02,63905.23120135942,36
2012-05-11,74744.18000000001,78312.82771421617,36
2012-05-18,102508.42,97275.46402337417,36
2012-05-25,154357.40000000002,131051.0041094886,36
2012-06-01,193969.93,202581.75888564327,36
2012-06-08,142784.91999999998,176686.30631769562,36
2012-06-15,149106.38,140301.7429006789,36
2012-06-22,166933.47,162405.9133599849,36
2012-06-29,144443.84999999998,171824.56839688696,36
2012-07-06,148821.59000000003,164033.8595221485,36
2012-07-13,86509.76,108714.64971589149,36
2012-07-20,62416.479999999996,82153.62726327348,36
2012-07-27,46229.68,69925.93014769333,36
2012-08-03,34523.46,51955.73399818597,36
2012-08-10,26793.21,42367.078185762235,36
2012-08-17,22563.319999999992,28718.153937175215,36
2012-08-24,20326.760000000002,29732.0744921921,36
2012-08-31,18834.859999999997,23206.947752903347,36
2012-09-07,22076.77,34355.193524356466,36
2012-09-14,31111.040000000005,32752.25062721344,36
2012-09-21,33176.93,34734.02331091645,36
2012-09-28,33792.38,27740.200623431803,36
2012-10-05,42955.44000000001,41744.48700151165,36
2012-10-12,63095.939999999995,49225.48081052605,36
2012-10-19,50965.65,45217.88671497868,36
2012-10-26,54334.030000000006,58446.17397246855,36
2012-01-06,67711.78,56155.88258437499,52
2012-01-13,70794.99,69105.27343022136,52
2012-01-20,70097.58000000002,81409.98457037826,52
2012-01-27,72950.37999999999,73796.46518108864,52
2012-02-03,78091.60000000003,77501.38864147222,52
2012-02-10,84226.62,96135.62554427017,52
2012-02-17,91134.38,102859.72515001585,52
2012-02-24,84870.53,98270.57375919318,52
2012-03-02,83794.84,98356.13914939901,52
2012-03-09,85662.26999999997,99814.16880857678,52
2012-03-16,83618.10999999999,97652.63888401366,52
2012-03-23,80554.9,97484.63156923089,52
2012-03-30,82647.41,98738.66819442855,52
2012-04-06,86402.76000000002,97139.08530630408,52
2012-04-13,68668.17000000001,94717.97396511721,52
2012-04-20,75715.05000000002,92980.29102460228,52
2012-04-27,75100.81000000001,94237.21595230275,52
2012-05-04,81705.15000000001,102997.95107597554,52
2012-05-11,95588.04,110554.23996779023,52
2012-05-18,96399.19,103465.1243838803,52
2012-05-25,85049.59999999999,90785.01181372961,52
2012-06-01,78407.95000000004,87518.74959200864,52
2012-06-08,75816.84000000001,86076.22842027456,52
2012-06-15,74202.31000000001,79401.30133516673,52
2012-06-22,75441.60999999999,78841.8811961746,52
2012-06-29,71568.16000000002,84141.48947747392,52
2012-07-06,72506.65999999999,81345.69865873904,52
2012-07-13,66343.45,75936.44718140946,52
2012-07-20,68701.45999999999,79848.93971292718,52
2012-07-27,70711.23999999999,83613.75099255623,52
2012-08-03,67913.60999999999,81234.22539046698,52
2012-08-10,66069.51999999999,84176.12032723062,52
2012-08-17,71106.58,89940.62635599653,52
2012-08-24,73057.06000000001,87450.62906205024,52
2012-08-31,71390.04999999997,87901.01596738648,52
2012-09-07,76472.33000000003,99659.24933429087,52
2012-09-14,76213.76,106198.59088906164,52
2012-09-21,76643.31000000001,105187.97427781177,52
2012-09-28,76194.78000000001,112442.54277890736,52
2012-10-05,78744.92000000001,117987.90189617951,52
2012-10-12,75603.64999999998,108366.482600729,52
